filename,width,height,class,xmin,ymin,xmax,ymax
chili_grade_E_153_jpg.rf.04f0f5ec01f9ef1b6ebc43662bdbf48c.jpg,640,640,4,209,47,344,618
chili_grade_E_118_jpg.rf.c8142c8fb781c901bf44a1e6072bbb87.jpg,640,640,4,261,42,344,589
chili_grade_E_88_jpg.rf.90513d126134efc3367d22eda1273ab9.jpg,640,640,4,101,287,539,432
chili_grade_C_61_jpg.rf.c35560107615d8a01e3e52307172bdd3.jpg,640,640,2,91,155,494,424
chili_grade_B_108_jpg.rf.4d36aabf23fe2904d03b51dfa1713886.jpg,640,640,1,255,88,330,620
chili_grade_A_44_jpg.rf.ee0c91f52ef1d2ce9236391d31fc3fef.jpg,640,640,0,199,13,327,604
chili_grade_B_154_jpg.rf.d7ccdf64190b8304ad588a1f37b5ce90.jpg,640,640,1,192,38,314,570
chili_grade_C_191_jpg.rf.580f32b80bc841e4e9548372ecf015ff.jpg,640,640,2,212,52,394,509
chili_grade_C_74_jpg.rf.281dd4a2d3e1338c856f8631cb43d22c.jpg,640,640,2,210,28,284,591
chili_grade_B_50_jpg.rf.0a348e003776af933855cd6ee66d5c5c.jpg,640,640,1,244,154,416,610
chili_grade_E_2_jpg.rf.bd48df05dd9859d8eae81e762d33f928.jpg,640,640,4,120,260,566,402
chili_grade_A_139_jpg.rf.0b6005199bf02211e12a699c04513aef.jpg,640,640,0,170,46,312,640
chili_grade_C_74_jpg.rf.3befcc5cbdcd98bcb371951503fbdb7d.jpg,640,640,2,210,28,284,591
chili_grade_B_43_jpg.rf.951ad8331aa2cd09d39a680c0b25d4c1.jpg,640,640,1,96,186,602,384
chili_grade_C_48_jpg.rf.1b7490f139df00d5aaff042bbd0a89ab.jpg,640,640,2,195,73,317,603
chili_grade_E_22_jpg.rf.e7fc4f833844df605ad6a7c917d1b00e.jpg,640,640,4,86,237,509,367
chili_grade_E_8_jpg.rf.cb65f7ba1b099794289f3ba761c06129.jpg,640,640,4,92,167,511,371
chili_grade_A_60_jpg.rf.38fe5257ab1486e1cf7617ffcfe7991c.jpg,640,640,0,99,289,547,422
chili_grade_C_57_jpg.rf.0584837edf519ec2f1e53d3c78b5218a.jpg,640,640,2,211,42,403,599
chili_grade_A_145_jpg.rf.3f31bb9beeae110d15cc6f52c49ba1c5.jpg,640,640,0,80,124,546,432
chili_grade_A_82_jpg.rf.bfc837f5b2d7e166cadbf019f9046453.jpg,640,640,0,93,238,629,408
chili_grade_E_48_jpg.rf.ece1990d3fd263e4565d0d7f4af9fba2.jpg,640,640,4,61,255,516,390
chili_grade_C_51_jpg.rf.ca5afbd5a76c3bde9cc258c68fb30ba6.jpg,640,640,2,216,28,326,573
chili_grade_E_191_jpg.rf.dc163abe817f2482abafcba041bd8dd1.jpg,640,640,4,38,160,577,532
chili_grade_E_182_jpg.rf.f2a2dbb5b1052aed1f3d33f961cc9d44.jpg,640,640,4,111,280,489,473
chili_grade_B_89_jpg.rf.31e27ef158a01b2ed20783897750fe0e.jpg,640,640,1,96,237,558,357
chili_grade_C_174_jpg.rf.bba0e5630f4a1aa529625371313832d4.jpg,640,640,2,91,266,538,402
chili_grade_E_67_jpg.rf.6e16ed14bb067e84ffeb2e1ca4ed2844.jpg,640,640,4,109,239,515,417
chili_grade_C_14_jpg.rf.1bf0562760f778ca882c4b54ba24f6de.jpg,640,640,2,72,323,484,448
chili_grade_B_90_jpg.rf.854d42644a7144c77265afae47dab5c0.jpg,640,640,1,194,22,351,614
chili_grade_E_193_jpg.rf.087ea19e23dab95bb3ad53752384baee.jpg,640,640,4,98,195,542,494
chili_grade_A_55_jpg.rf.c5598004b797e969926c6f898d264ca7.jpg,640,640,0,172,73,496,536
chili_grade_B_40_jpg.rf.16f41d91bdb861a16e29729163a03b8e.jpg,640,640,1,264,52,358,639
chili_grade_B_16_jpg.rf.0a230f09f48f50b8a522f80d55dd3846.jpg,640,640,1,194,47,312,586
chili_grade_E_80_jpg.rf.c001aab95f6d1306decee577ab03e1ed.jpg,640,640,4,67,256,556,358
chili_grade_B_87_jpg.rf.0ce7ef4f4b4991ca73de63b7a28fe71a.jpg,640,640,1,60,293,531,468
chili_grade_E_48_jpg.rf.0fb5ca5d285239b291642e18f342db00.jpg,640,640,4,61,255,516,390
chili_grade_B_88_jpg.rf.e56dcf275655c2b7921c37e3644e93a4.jpg,640,640,1,255,31,371,622
chili_grade_E_151_jpg.rf.8ae4a7ab45c11b8de2b05d7d04f92bf2.jpg,640,640,4,176,80,372,560
chili_grade_C_189_jpg.rf.129607445bc0cb97fd3fe25ffc89cff3.jpg,640,640,2,197,78,397,566
chili_grade_C_64_jpg.rf.7d7b0b8e1cd0cd2c426f65098d8856c3.jpg,640,640,2,147,61,327,596
chili_grade_A_141_jpg.rf.2446fd2c97df77e29e9d939b59d1c553.jpg,640,640,0,204,1,371,595
chili_grade_E_35_jpg.rf.f85f4e6a530cb7c3564d3ed32f10bcc4.jpg,640,640,4,135,222,505,427
chili_grade_A_61_jpg.rf.b98866fe6f0c5e9e8f111d66ff114c57.jpg,640,640,0,205,0,381,557
chili_grade_E_149_jpg.rf.639436cd5319706bbf36a560fc70ef18.jpg,640,640,4,231,107,445,545
chili_grade_E_87_jpg.rf.e94e1b54ded55c2929a97d94de76c65d.jpg,640,640,4,248,54,367,609
chili_grade_B_4_jpg.rf.cc67793cf1c70bdb7aefd7bd7f5496b2.jpg,640,640,1,66,310,486,400
chili_grade_B_156_jpg.rf.252edb6c885cf544d9d99be3479d3bdc.jpg,640,640,1,207,99,346,554
chili_grade_E_90_jpg.rf.1c092a4aa489600648bcebfc1788de31.jpg,640,640,4,109,237,491,403
chili_grade_E_181_jpg.rf.8f0870730764b3f78900513b69e7b5d2.jpg,640,640,4,224,100,364,561
chili_grade_B_38_jpg.rf.b0a86d09ed2e2419b2211ee7ae7beb6c.jpg,640,640,1,214,122,438,574
chili_grade_E_90_jpg.rf.47bc2da1f3d1ba83c0b1b461a2525ef6.jpg,640,640,4,109,237,491,403
chili_grade_C_165_jpg.rf.2d6fc0894774fef94fffcf020f8872fa.jpg,640,640,2,234,96,383,591
chili_grade_E_160_jpg.rf.c420c8aae2dfdc49436aac8f1698542e.jpg,640,640,4,111,260,520,374
chili_grade_C_163_jpg.rf.bcdffbcc7a5aa312a4d7f16e2fb8e4e9.jpg,640,640,2,247,0,362,584
chili_grade_C_18_jpg.rf.00c72e207d12eadf6c24982cd5513f87.jpg,640,640,2,38,323,466,413
chili_grade_A_196_jpg.rf.0c6bc2a43f1843ede1b9b801c8e077a2.jpg,640,640,0,40,78,588,591
chili_grade_A_88_jpg.rf.2460370b2cef800ad55bcc7c21eb7c25.jpg,640,640,0,219,19,358,625
chili_grade_E_99_jpg.rf.2d305cae025fd6b0ee912a4c52a6e6ab.jpg,640,640,4,230,1,358,584
chili_grade_C_89_jpg.rf.1ad2857719d134e3b16583c1abb26e6c.jpg,640,640,2,78,164,458,386
chili_grade_E_1_jpg.rf.7fa719e069c0b4e335fabaa878bd9d38.jpg,640,640,4,255,40,362,621
chili_grade_E_3_jpg.rf.216cd83c2ebb6341c4f9a31bd7e3b642.jpg,640,640,4,243,8,341,561
chili_grade_E_150_jpg.rf.dbaca57d091084593398aa2d4f960156.jpg,640,640,4,127,140,471,425
chili_grade_E_5_jpg.rf.86c1ba53434f0fae3c6949a00f26a7bc.jpg,640,640,4,147,83,407,632
chili_grade_C_171_jpg.rf.72496c043883bcc2a44e63f7b9e8f9df.jpg,640,640,2,214,47,314,620
chili_grade_A_158_jpg.rf.ab37f7716440219aa4e283e34776a924.jpg,640,640,0,59,213,532,360
chili_grade_E_22_jpg.rf.df1e7a6ae0fee28d134441e1c6987ee0.jpg,640,640,4,86,237,509,367
chili_grade_B_75_jpg.rf.20a850ea385321ea521d96fcade5654e.jpg,640,640,1,250,92,358,598
chili_grade_C_172_jpg.rf.e6f797b4f232861e1e00418c24627cf7.jpg,640,640,2,104,232,490,393
chili_grade_A_143_jpg.rf.092e8a340d2696f7ea1c195e3a038d8a.jpg,640,640,0,67,39,541,581
chili_grade_C_189_jpg.rf.14f75dd310f2978bd354cc7c6ca92099.jpg,640,640,2,197,78,397,566
chili_grade_E_5_jpg.rf.b36ddcf73b06c0f7fbdd3d43859dfb29.jpg,640,640,4,147,83,407,632
chili_grade_A_19_jpg.rf.ba993dd949f11e5c5a00664e126945fa.jpg,640,640,0,56,277,542,478
chili_grade_C_72_jpg.rf.c0998e81d286ddf9cbddd410641b4fdb.jpg,640,640,2,234,71,325,611
chili_grade_E_162_jpg.rf.e982aee616f2fce66f4646a0fef48b1b.jpg,640,640,4,113,239,553,376
chili_grade_A_159_jpg.rf.93a2ef44014c2aaf5c30bc7c65e82727.jpg,640,640,0,8,217,540,412
chili_grade_E_136_jpg.rf.6bc5a3d3525a61983443fcb05a48e779.jpg,640,640,4,107,278,531,392
chili_grade_B_156_jpg.rf.2604bcf06673fb3fb6d17827848064dc.jpg,640,640,1,207,99,346,554
chili_grade_E_92_jpg.rf.4aa2d933b3be249c585fdd17b522fedd.jpg,640,640,4,99,223,479,353
chili_grade_C_63_jpg.rf.19deb4d277b68d1789fc18b1f5345b47.jpg,640,640,2,146,51,329,579
chili_grade_B_73_jpg.rf.944a10c3851584cdde2b4aadd4cf7f4b.jpg,640,640,1,251,84,319,559
chili_grade_C_4_jpg.rf.10c798c7f885060f696efc081329c7d2.jpg,640,640,2,93,296,591,461
chili_grade_B_41_jpg.rf.c143b73df11f1c0665c2497eb0b2c705.jpg,640,640,1,72,278,566,477
chili_grade_E_3_jpg.rf.7e958a8392cd5f0c669a703aace1d56f.jpg,640,640,4,243,8,341,561
chili_grade_C_172_jpg.rf.fa28a2207796b83ec8baece77b4b6c78.jpg,640,640,2,104,232,490,393
chili_grade_B_155_jpg.rf.db095a7a820784993aaeafd93df202f3.jpg,640,640,1,132,252,496,357
chili_grade_B_71_jpg.rf.7aba6aefb02a72b7e1c7e2cd9a4e4765.jpg,640,640,1,232,67,303,600
chili_grade_B_192_jpg.rf.8c08610e6818a9c33da9bba5eee97a40.jpg,640,640,1,189,292,527,378
chili_grade_B_50_jpg.rf.3aea5470d1f91413dae2d2c6886cac9c.jpg,640,640,1,244,154,416,610
chili_grade_E_161_jpg.rf.5524bcf40b3b4a135d11bf8c12118e71.jpg,640,640,4,179,100,367,584
chili_grade_C_162_jpg.rf.033eb98512dd8268f7765b45660a80ac.jpg,640,640,2,91,281,570,369
chili_grade_B_173_jpg.rf.647d7b3cbe9eb54f8bc81b964e68a158.jpg,640,640,1,152,273,588,402
chili_grade_E_175_jpg.rf.164bf90e74c642765500b0e583623cbf.jpg,640,640,4,205,88,312,511
chili_grade_A_154_jpg.rf.f6b7d670d7ae98be18f09c4d6cf43ef3.jpg,640,640,0,45,215,532,369
chili_grade_C_48_jpg.rf.cc39fe161d5e41c57c3419cb4f691be8.jpg,640,640,2,195,73,317,603
chili_grade_A_157_jpg.rf.7fab5fe9e231f1c62fd56dc8fdaad9d0.jpg,640,640,0,68,50,533,598
chili_grade_E_163_jpg.rf.bee597d9b016d7d51648577de994a6e4.jpg,640,640,4,269,68,372,567
chili_grade_E_7_jpg.rf.c6e53a0ebd6197179b1003e742b15f71.jpg,640,640,4,101,45,396,558
chili_grade_E_90_jpg.rf.56f35df7bff746a11e7eb0b188d04b1c.jpg,640,640,4,109,237,491,403
chili_grade_E_10_jpg.rf.a7e609f529504867f25a44e155c97023.jpg,640,640,4,91,239,575,393
chili_grade_B_133_jpg.rf.78dad91588857c82072bd0266117204c.jpg,640,640,1,108,324,517,397
chili_grade_E_115_jpg.rf.78f4f428fbf13ec2b46c0cb4317a189c.jpg,640,640,4,91,265,489,389
chili_grade_C_164_jpg.rf.31f6f92daef44e073f2eb1794d91e46e.jpg,640,640,2,97,232,516,392
chili_grade_B_156_jpg.rf.b3a1475a69c79167169dcdf8140dd55e.jpg,640,640,1,207,99,346,554
chili_grade_E_35_jpg.rf.0d0d7c616e042f61ca850dce2ac16673.jpg,640,640,4,135,222,505,427
chili_grade_E_10_jpg.rf.4e740c13a2d945baa47e4544654c5f6f.jpg,640,640,4,91,239,575,393
chili_grade_E_88_jpg.rf.fa19b1343d2956e9a0440e06bbd02074.jpg,640,640,4,101,287,539,432
chili_grade_C_43_jpg.rf.83fb711f2a7ae102f522ca635acf0cc0.jpg,640,640,2,86,236,447,481
chili_grade_B_38_jpg.rf.e1e4e8ad3b1cb48f320b310bdf00c812.jpg,640,640,1,214,122,438,574
chili_grade_E_163_jpg.rf.ea5e932169d954cfca3e4690347ee6b2.jpg,640,640,4,269,68,372,567
chili_grade_C_189_jpg.rf.5a8b314c0bda7b802894576dd27ee3d5.jpg,640,640,2,197,78,397,566
chili_grade_E_114_jpg.rf.dd6b3b3fe688bf59c507a8cb4a6c75a2.jpg,640,640,4,160,326,570,456
chili_grade_C_73_jpg.rf.2b089ecdd2546fbf0f5cee240d27d48f.jpg,640,640,2,94,349,496,463
chili_grade_E_1_jpg.rf.73f37e33222f8bdd24523b93601f9a70.jpg,640,640,4,255,40,362,621
chili_grade_B_138_jpg.rf.9e92bab95faddb85015bb6c3de8e4cbd.jpg,640,640,1,243,92,376,571
chili_grade_A_62_jpg.rf.fc3d45fb6a3976d49f5485da3dd64745.jpg,640,640,0,90,282,520,435
chili_grade_C_6_jpg.rf.bfe56a4b7bddb991f07bfc1b249b950d.jpg,640,640,2,264,6,373,606
chili_grade_E_27_jpg.rf.d8f9bc4805997b503b2d003abc337365.jpg,640,640,4,204,33,355,595
chili_grade_B_71_jpg.rf.88f36c02596046fea81ab5076f3b726a.jpg,640,640,1,232,67,303,600
chili_grade_E_114_jpg.rf.45c11de609a45eeb396aa34dad0a6093.jpg,640,640,4,160,326,570,456
chili_grade_C_7_jpg.rf.2378f72f2efbb908a93814b08ce5eb43.jpg,640,640,2,55,257,524,407
chili_grade_E_63_jpg.rf.a2cdd78b840790d8cf7ca51724056235.jpg,640,640,4,90,196,495,358
chili_grade_A_38_jpg.rf.2ea3a50323895a2d8a2a482fd74507f4.jpg,640,640,0,97,228,602,381
chili_grade_E_93_jpg.rf.f9c9802b32a2261c78d9ecb282af5155.jpg,640,640,4,239,50,370,581
chili_grade_C_21_jpg.rf.6a37dd03263834a5dcc18dae92dbdd74.jpg,640,640,2,210,73,284,527
chili_grade_B_152_jpg.rf.67cb4084b1e5520bb9ce90bd8c8e846f.jpg,640,640,1,241,78,381,607
chili_grade_E_162_jpg.rf.0e1828118b76ce3a3dea5eb891eb1ddc.jpg,640,640,4,113,239,553,376
chili_grade_E_168_jpg.rf.3f5615ee0974a68c9a2d00898abec776.jpg,640,640,4,89,317,469,405
chili_grade_A_104_jpg.rf.3c7355a62a3ddf1b223f776fa6fcdd1d.jpg,640,640,0,24,273,563,374
chili_grade_E_175_jpg.rf.d762be2ec54fac612d08a36b0b9db038.jpg,640,640,4,205,88,312,511
chili_grade_B_155_jpg.rf.c703af763223bbcce982092bdac07288.jpg,640,640,1,132,252,496,357
chili_grade_E_39_jpg.rf.01bd5b97556dd160e075681002132515.jpg,640,640,4,100,247,537,448
chili_grade_E_93_jpg.rf.8daf01ed9a411a608575040f773654c8.jpg,640,640,4,239,50,370,581
chili_grade_A_9_jpg.rf.f52ffc0bc1f9d267a8a39926e6051b56.jpg,640,640,0,61,240,532,376
chili_grade_E_155_jpg.rf.5f86962985aa1f33fe9a763f34cb30bc.jpg,640,640,4,260,1,394,573
chili_grade_B_133_jpg.rf.db41b6fcaadf3cf9766a4ee5d6f2a845.jpg,640,640,1,108,324,517,397
chili_grade_E_177_jpg.rf.bbbd8769c9e649acdf55b16aa1f08147.jpg,640,640,4,273,83,372,545
chili_grade_B_75_jpg.rf.684115ea83f4e2574803e109753d5d69.jpg,640,640,1,250,92,358,598
chili_grade_B_114_jpg.rf.4e2a45e901aa6e546a0c9c5f370e17a2.jpg,640,640,1,252,0,367,628
chili_grade_E_165_jpg.rf.709df3bcc98c91551a6834fe588954ec.jpg,640,640,4,91,253,522,376
chili_grade_E_114_jpg.rf.dbbe6733cc8bcfa83780ca63b59ac597.jpg,640,640,4,160,326,570,456
chili_grade_E_25_jpg.rf.ee66fc5c76eda6d5488e57429386fec5.jpg,640,640,4,248,22,367,582
chili_grade_B_41_jpg.rf.d1cc43c9941032313e18dd6feb056555.jpg,640,640,1,72,278,566,477
chili_grade_C_177_jpg.rf.b45ba564a24c068926073dd4f52a65eb.jpg,640,640,2,214,68,372,586
chili_grade_A_199_jpg.rf.2d02efa5f7c53adcb91f21dc55a37602.jpg,640,640,0,65,104,594,502
chili_grade_B_158_jpg.rf.97c21d3a32ba4650438bc8640a986f3c.jpg,640,640,1,189,113,343,589
chili_grade_E_164_jpg.rf.ea8e7078f770e286bd59ba1ee03b858c.jpg,640,640,4,86,215,510,397
chili_grade_B_140_jpg.rf.ca8aebf9ffb860d947593e29affa90bc.jpg,640,640,1,223,99,407,625
chili_grade_E_155_jpg.rf.94f0c3e569282914a35caa078e357df5.jpg,640,640,4,260,1,394,573
chili_grade_C_174_jpg.rf.e537a24a56e375f45f0d06f38c9e35c1.jpg,640,640,2,91,266,538,402
chili_grade_B_43_jpg.rf.5bef253dc2c1c52e371fb8474b868054.jpg,640,640,1,96,186,602,384
chili_grade_B_16_jpg.rf.5237a2e57003e1480872054598fa3739.jpg,640,640,1,194,47,312,586
chili_grade_E_164_jpg.rf.28e077825fda914c069be3fc7f2a3ee0.jpg,640,640,4,86,215,510,397
chili_grade_E_151_jpg.rf.01f07bbb05612840a9beff12e79b41d9.jpg,640,640,4,176,80,372,560
chili_grade_C_21_jpg.rf.691a330bc2a3fd33b58eec36b1c6dbe3.jpg,640,640,2,210,73,284,527
chili_grade_A_39_jpg.rf.7a3d8e9d1175421bdba09a4f93202201.jpg,640,640,0,31,258,532,365
chili_grade_E_82_jpg.rf.1dc088cb41b9a5f6c2c6be28ab807a3c.jpg,640,640,4,31,253,511,355
chili_grade_E_164_jpg.rf.cf22e8f3abbe3fdd320a92e4769aac0a.jpg,640,640,4,86,215,510,397
chili_grade_B_71_jpg.rf.ec5a82f9f74b6f9b7a13a4129db80dd0.jpg,640,640,1,232,67,303,600
chili_grade_C_84_jpg.rf.763f8861c52006e081cd5958d943687d.jpg,640,640,2,209,111,351,608
chili_grade_C_71_jpg.rf.c58f67e956e7d8d845a0503b0b88b0c9.jpg,640,640,2,237,73,323,613
chili_grade_E_85_jpg.rf.a2e611f91d0a7b84272733cf28a864e0.jpg,640,640,4,196,0,355,579
chili_grade_E_99_jpg.rf.3c0c7b5072d47f3c2d010d07b34dc8c6.jpg,640,640,4,230,1,358,584
chili_grade_B_169_jpg.rf.be8ad6f1881e90769193add271f495f5.jpg,640,640,1,93,289,554,398
chili_grade_E_32_jpg.rf.6fe734105620c30eadd32d8e4e06f052.jpg,640,640,4,215,28,323,603
chili_grade_E_187_jpg.rf.58038434b39860e031927199c9eb98c7.jpg,640,640,4,215,60,361,541
chili_grade_B_124_jpg.rf.ba1d67e294d1475de1499c42a58d3b77.jpg,640,640,1,168,114,396,594
chili_grade_A_109_jpg.rf.10e7bb74391531a32c1279ed39f805ea.jpg,640,640,0,204,31,327,640
chili_grade_E_165_jpg.rf.0ccbfbc120e815e5b9736750776e387b.jpg,640,640,4,91,253,522,376
chili_grade_B_105_jpg.rf.52dc5f11acbe91cab93bcd5f5e1d53a7.jpg,640,640,1,152,222,518,344
chili_grade_C_176_jpg.rf.eab51cf197a9a75b01c278850150f046.jpg,640,640,2,87,244,503,437
chili_grade_B_45_jpg.rf.1d6c6523ded0943079914f8d6e2f2dbb.jpg,640,640,1,102,296,472,426
chili_grade_E_49_jpg.rf.a837d0b82732d9b351fcf66d38649757.jpg,640,640,4,243,50,342,640
chili_grade_C_4_jpg.rf.94588ed3bbd07693ce7610d2585421d1.jpg,640,640,2,93,296,591,461
chili_grade_E_98_jpg.rf.4b78a9250068611c5f60e46b383ee396.jpg,640,640,4,100,262,617,451
chili_grade_C_191_jpg.rf.e44cd481ef8e2c6b41bb37ed710188b2.jpg,640,640,2,212,52,394,509
chili_grade_E_156_jpg.rf.9187196839b0c29e9b7df943c1d6f5a0.jpg,640,640,4,4,186,539,350
chili_grade_B_107_jpg.rf.957b07a4546c690492de6809071082a0.jpg,640,640,1,92,268,524,425
chili_grade_E_150_jpg.rf.d539fdfcadb3cc4398477507c038a3f3.jpg,640,640,4,127,140,471,425
chili_grade_E_97_jpg.rf.b13fa94bbb37175229df96d8de44cf60.jpg,640,640,4,246,84,337,609
chili_grade_B_159_jpg.rf.18e80c287f490bfd1d7226087cad7b06.jpg,640,640,1,72,218,513,389
chili_grade_A_81_jpg.rf.d55d65194793e229b6df80d132d59ff1.jpg,640,640,0,199,54,373,640
chili_grade_B_105_jpg.rf.2a849adc27ebad4333cd0ec53442ac9d.jpg,640,640,1,152,222,518,344
chili_grade_E_181_jpg.rf.299ddc2803f7eb60066cdefa9ed215ac.jpg,640,640,4,224,100,364,561
chili_grade_A_86_jpg.rf.6c2fd1e50ad6441d07e338a4b2b95034.jpg,640,640,0,235,36,317,621
chili_grade_E_27_jpg.rf.b0b231959e1dac4b1548a0e352c8fafb.jpg,640,640,4,204,33,355,595
chili_grade_A_180_jpg.rf.7cd3061abd18ed0338b9aa03dde7f778.jpg,640,640,0,40,134,638,478
chili_grade_A_97_jpg.rf.3759b3f3773a7d00359f344bccf857b8.jpg,640,640,0,55,293,640,445
chili_grade_A_197_jpg.rf.a778f8f1b171f7c1fffd3674df1f0ea8.jpg,640,640,0,37,228,543,417
chili_grade_C_59_jpg.rf.e0847138b6499edbe20889b1fdba71ec.jpg,640,640,2,83,207,484,477
chili_grade_B_104_jpg.rf.aa58a3c2b47dd5fb02f6d8509897a28d.jpg,640,640,1,275,148,349,540
chili_grade_A_196_jpg.rf.8b4aee5c863e66bfb03b20d79c6f8fd3.jpg,640,640,0,40,78,588,591
chili_grade_E_168_jpg.rf.ad5737e37aaa7b8bdbdb0c3a525643bc.jpg,640,640,4,89,317,469,405
chili_grade_B_16_jpg.rf.be66c9898b0d2cef517d0b363e7289be.jpg,640,640,1,194,47,312,586
chili_grade_B_89_jpg.rf.05534a88138104969729c75d18309bf7.jpg,640,640,1,96,237,558,357
chili_grade_E_124_jpg.rf.d9d2d9e5943de7838b65aa320081a6b4.jpg,640,640,4,221,78,394,545
chili_grade_E_93_jpg.rf.885b9c22a8e7db32110bcfc1f287173e.jpg,640,640,4,239,50,370,581
chili_grade_A_82_jpg.rf.34a4ea6d07682a58cfaecc8b3a2b7a9a.jpg,640,640,0,93,238,629,408
chili_grade_E_165_jpg.rf.f10c7b6f36def4079f6f91b2086bfee0.jpg,640,640,4,91,253,522,376
chili_grade_B_141_jpg.rf.8b0ce37fccf7abd02530733fa1d744f0.jpg,640,640,1,132,283,577,417
chili_grade_E_4_jpg.rf.9e1bad4433fada4da9ff3d2a01d6efa3.jpg,640,640,4,59,201,474,369
chili_grade_E_130_jpg.rf.463ae1560fb50f1f2f8eb7fd11959347.jpg,640,640,4,238,65,436,586
chili_grade_E_176_jpg.rf.cc403881517b6be51e48d127d58b8601.jpg,640,640,4,127,219,491,353
chili_grade_E_80_jpg.rf.ae9e9c06cb90c8f090d2b59ff5e24a0c.jpg,640,640,4,67,256,556,358
chili_grade_C_164_jpg.rf.e1398849eb980b0c12d49f403fdf68ce.jpg,640,640,2,97,232,516,392
chili_grade_A_160_jpg.rf.4bced22e8cd1027c928723e9c2e2b873.jpg,640,640,0,105,54,492,502
chili_grade_C_176_jpg.rf.6aa1e26edcc4de94787bf49944c2f695.jpg,640,640,2,87,244,503,437
chili_grade_B_109_jpg.rf.b41739054abae1e8475993c734281cb9.jpg,640,640,1,116,339,546,432
chili_grade_E_117_jpg.rf.0de170ecd9d7ed7f6cf30ed9ad378fa2.jpg,640,640,4,116,279,577,393
chili_grade_E_177_jpg.rf.659042838a3142733089f7b711888c99.jpg,640,640,4,273,83,372,545
chili_grade_B_43_jpg.rf.cba36566cf74f7c661beffcfebfb2713.jpg,640,640,1,96,186,602,384
chili_grade_A_98_jpg.rf.9a931c028d6f404350f7f8f8ea4c7bc7.jpg,640,640,0,188,0,362,604
chili_grade_B_141_jpg.rf.542b91c3c87a23d8e7cc359bc878269e.jpg,640,640,1,132,283,577,417
chili_grade_B_11_jpg.rf.d16486fcce9926703adf04bc084e7168.jpg,640,640,1,234,50,308,594
chili_grade_A_113_jpg.rf.54a2d36ca494e5b5d517951fe20a42f3.jpg,640,640,0,197,58,324,639
chili_grade_C_175_jpg.rf.256634e3bc5df625d301d7b59f38b623.jpg,640,640,2,191,84,353,627
chili_grade_E_68_jpg.rf.6eb4e5de4de68c68fa6a8c115f807c18.jpg,640,640,4,208,60,356,596
chili_grade_A_158_jpg.rf.a3c7d937c597f1d08bf988d74cedc74c.jpg,640,640,0,59,213,532,360
chili_grade_B_108_jpg.rf.36e50a17b0bacdb0bf545006374463e6.jpg,640,640,1,255,88,330,620
chili_grade_E_17_jpg.rf.a7ac1c91b4271ff30a6334c5dd7a7d3c.jpg,640,640,4,216,17,307,604
chili_grade_B_42_jpg.rf.87852dfe3cc3dae14357cd39828d9b2f.jpg,640,640,1,75,288,573,479
chili_grade_E_176_jpg.rf.1eec322f1b7cdbe5478f28a8008833b5.jpg,640,640,4,127,219,491,353
chili_grade_C_75_jpg.rf.a924935c92c574b8e844352ec448e6f0.jpg,640,640,2,209,21,278,606
chili_grade_A_159_jpg.rf.957685ea95c1bb57239e4e8c8ea8fa00.jpg,640,640,0,8,217,540,412
chili_grade_A_86_jpg.rf.989a3f619ad5937c3c38672e54d639eb.jpg,640,640,0,235,36,317,621
chili_grade_E_107_jpg.rf.78d1536388aa939748e394e411e70e51.jpg,640,640,4,71,243,556,400
chili_grade_B_158_jpg.rf.23c72b748478a91dcd61296de0c99d00.jpg,640,640,1,189,113,343,589
chili_grade_B_75_jpg.rf.bc957f5a60dce79e81d68d0a1d12aa7b.jpg,640,640,1,250,92,358,598
chili_grade_A_109_jpg.rf.3aff87f19a9c46315a9619f335949622.jpg,640,640,0,204,31,327,640
chili_grade_B_51_jpg.rf.b6b62e3c4973f070f354b9157dbe30f6.jpg,640,640,1,158,288,511,454
chili_grade_E_116_jpg.rf.cfa822975f82619ed480255ec5f5734d.jpg,640,640,4,269,18,380,566
chili_grade_E_92_jpg.rf.5a39f7481ed5782119da3387c6eb4300.jpg,640,640,4,99,223,479,353
chili_grade_E_33_jpg.rf.fca43fa1e71da60d7382b8d2d88d9bce.jpg,640,640,4,98,239,546,502
chili_grade_A_111_jpg.rf.730d101e81f825426438757c36f989bc.jpg,640,640,0,230,1,331,600
chili_grade_A_73_jpg.rf.fd4ae19819800080ccd36c4c7057d88e.jpg,640,640,0,60,268,527,376
chili_grade_B_119_jpg.rf.5cb8f25199671c53832859ef13d1404a.jpg,640,640,1,76,215,520,582
chili_grade_C_45_jpg.rf.3b6b2d4668766a105fe8c9b02cb59cab.jpg,640,640,2,78,175,532,362
chili_grade_E_50_jpg.rf.a8d1a352e6d4f5f02357f7829a352071.jpg,640,640,4,38,303,549,398
chili_grade_B_107_jpg.rf.8cfba8110c7bf8c2ee7002cdda822260.jpg,640,640,1,92,268,524,425
chili_grade_C_20_jpg.rf.a23ccf81ceba1d55a65efd92647f8c3c.jpg,640,640,2,102,285,445,355
chili_grade_A_113_jpg.rf.94289081dbbeb7a0c07ad3e7cd1a3373.jpg,640,640,0,197,58,324,639
chili_grade_C_85_jpg.rf.2eb5b89f91daa5409b39b6a73feda22a.jpg,640,640,2,134,220,544,426
chili_grade_C_64_jpg.rf.f9c683e873bb1e8308a03c9f96eea1bb.jpg,640,640,2,147,61,327,596
